First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
2974,12085,0.6973747611045837,3,5,1,1,1,0.3333333,0.2
2296,11353,0.9771888256072998,9,9,3,3,3,0.3333333,0.3333333
375,9467,0.6922615766525269,4,4,1,1,1,0.25,0.25
767,9842,0.7819899320602417,3,2,2,2,2,0.6666667,1.0
2367,11413,0.8613300323486328,4,3,1,1,1,0.25,0.3333333
3933,13071,0.886737585067749,5,2,2,2,2,0.4,1.0
245,9357,0.8898392915725708,19,18,9,9,9,0.4736842,0.5
1591,10634,0.9713684320449828,13,8,4,4,4,0.3076923,0.5
2370,11418,0.803989589214325,13,17,4,4,4,0.3076923,0.2352941
3025,12136,0.9934715032577516,2,4,2,2,2,1.0,0.5
1270,10319,0.9130426049232484,10,5,4,4,4,0.4,0.8
316,9417,0.8795493245124817,3,4,2,2,2,0.6666667,0.5
1702,10730,0.944022297859192,13,8,5,5,5,0.3846154,0.625
5981,15177,0.3362933099269867,6,6,1,1,1,0.1666667,0.1666667
1400,10428,0.9299637079238892,6,2,1,1,1,0.1666667,0.5
852,9922,0.9331352710723876,12,10,1,1,1,0.0833333,0.1
2671,11760,0.9804859161376952,2,2,0,0,0,0.0,0.0
3037,12146,0.8227671384811401,6,8,3,3,3,0.5,0.375
69,9167,0.9504351615905762,10,7,6,6,6,0.6,0.8571429
2782,11856,0.8850246667861938,13,8,7,7,7,0.5384615,0.875
5468,14628,0.9403507709503174,4,4,3,3,3,0.75,0.75
1414,10448,0.9331334829330444,17,25,6,6,6,0.3529412,0.24
4940,14100,0.8704280853271484,4,4,2,2,2,0.5,0.5
7825,17081,0.9013970494270324,19,17,8,8,8,0.4210526,0.4705882
2605,11671,0.9521204233169556,32,19,2,2,2,0.0625,0.1052632
5231,14392,0.9600033164024352,16,21,8,8,8,0.5,0.3809524
5578,14765,0.9343206882476808,2,2,0,0,0,0.0,0.0
2683,11770,0.9592470526695251,5,6,3,3,3,0.6,0.5
5756,14951,0.9596492052078248,5,3,1,1,1,0.2,0.3333333
3062,12175,0.9836164712905884,4,2,1,1,1,0.25,0.5
7456,16689,0.9219424724578856,77,67,41,41,41,0.5324675,0.6119403
5579,14766,0.94128680229187,19,17,11,11,11,0.5789474,0.6470588
4752,13905,0.9419065713882446,32,32,17,17,17,0.53125,0.53125
6470,15691,0.9774097800254822,7,8,3,3,3,0.4285714,0.375
